id_ligne,id_commande,id_produit,quantite
4537,1870,15,3
4538,1871,17,3
4539,1871,16,2
4540,1871,20,2
4541,1872,4,1
4542,1872,19,2
4543,1872,11,3
4544,1873,6,1
4545,1873,5,2
4546,1874,7,2
4547,1874,5,3
4548,1874,11,1
4549,1875,7,3
4550,1875,6,3
4551,1875,14,1
4552,1876,15,2
4553,1876,4,2
4554,1876,13,1
4555,1876,7,3
4556,1877,20,1
4557,1877,16,2
4558,1877,5,3
4559,1878,11,1
4560,1878,18,1
4561,1878,3,1
4562,1879,3,3
4563,1879,4,3
4564,1879,16,3
4565,1880,2,3
4566,1880,9,3
4567,1881,12,1
4568,1882,1,3
4569,1882,13,1
4570,1883,9,3
4571,1883,10,2
4572,1884,11,3
4573,1884,18,3
4574,1884,20,3
4575,1884,12,2
4576,1885,17,3
4577,1886,15,2
4578,1886,6,3
4579,1886,15,3
4580,1886,12,2
4581,1887,2,3
4582,1888,2,3
4583,1889,3,2
4584,1889,10,1
4585,1889,13,2
4586,1890,3,3
4587,1890,1,3
4588,1890,16,2
4589,1890,6,1
4590,1891,14,3
4591,1891,4,1
4592,1892,12,3
4593,1892,16,2
4594,1892,12,2
4595,1893,14,1
4596,1893,17,3
4597,1894,10,2
4598,1894,17,1
4599,1895,13,3
4600,1895,6,1
4601,1896,13,3
4602,1896,1,1
4603,1896,8,2
4604,1897,4,2
4605,1898,15,1
4606,1898,18,1
4607,1899,20,2
4608,1899,20,1
4609,1900,2,2
4610,1900,7,3
4611,1900,3,3
4612,1901,11,2
4613,1901,1,1
4614,1902,20,3
4615,1902,11,1
4616,1902,10,2
4617,1903,8,3
4618,1903,8,1
4619,1904,14,2
4620,1904,13,3
4621,1904,19,3
4622,1905,1,2
4623,1905,17,3
4624,1905,16,3
4625,1906,3,2
4626,1906,7,3
4627,1906,16,2
4628,1907,4,1
4629,1907,7,1
4630,1908,20,3
4631,1908,12,1
4632,1909,13,2
4633,1909,10,2
4634,1909,17,3
4635,1909,10,3
4636,1910,7,3
4637,1910,13,1
4638,1910,20,3
4639,1910,8,1
4640,1911,17,1
4641,1911,13,1
4642,1911,6,2
4643,1911,5,2
4644,1912,12,3
4645,1912,4,3
4646,1913,1,2
4647,1914,4,2
4648,1914,18,2
4649,1915,3,1
4650,1915,7,3
4651,1915,18,1
4652,1916,8,3
4653,1916,5,2
4654,1917,10,3
4655,1917,13,2
4656,1917,6,3
4657,1917,5,3
4658,1918,11,3
4659,1918,15,3
4660,1918,2,1
4661,1918,2,1
4662,1919,4,1
4663,1919,19,1
4664,1919,17,3
4665,1919,11,3
4666,1920,3,1
4667,1920,8,2
4668,1920,16,1
4669,1920,4,1
4670,1921,19,2
4671,1921,18,1
4672,1922,17,1
4673,1923,12,1
4674,1924,9,2
4675,1925,12,1
4676,1925,6,2
4677,1925,6,2
4678,1926,13,3
4679,1927,8,2
4680,1927,12,3
4681,1927,7,1
4682,1928,14,1
4683,1928,13,1
4684,1928,13,3
4685,1929,15,1
4686,1930,15,2
4687,1930,20,3
4688,1931,3,1
4689,1931,4,2
4690,1931,9,3
4691,1931,6,1
4692,1932,13,3
4693,1932,7,2
4694,1932,19,2
4695,1933,9,1
4696,1933,16,2
4697,1933,1,1
4698,1933,7,1
4699,1934,13,1
4700,1934,2,1
4701,1934,19,2
4702,1935,15,3
4703,1936,19,3
4704,1937,16,2
4705,1937,13,1
4706,1938,16,3
4707,1939,5,2
4708,1940,14,3
4709,1940,8,1
4710,1940,16,3
4711,1940,9,2
4712,1941,10,1
4713,1942,3,2
4714,1942,5,3
4715,1943,18,1
4716,1943,6,1
4717,1943,13,1
4718,1944,17,3
4719,1944,3,2
4720,1944,11,2
4721,1945,16,3
4722,1945,7,1
4723,1946,9,2
4724,1947,6,1
4725,1947,1,1
4726,1947,2,1
4727,1948,16,3
4728,1948,11,2
4729,1948,18,1
4730,1949,17,2
4731,1949,6,2
4732,1949,20,1
4733,1950,2,1
4734,1950,16,2
4735,1950,4,2
4736,1951,16,3
4737,1952,5,3
4738,1953,16,3
4739,1953,18,2
4740,1953,18,3
4741,1953,5,1
4742,1954,16,3
4743,1954,3,2
4744,1954,16,1
4745,1955,6,1
4746,1955,5,3
4747,1955,18,1
4748,1956,5,3
4749,1956,16,3
4750,1957,6,1
4751,1957,16,2
4752,1958,19,1
4753,1959,4,2
4754,1959,7,3
4755,1959,9,2
4756,1959,10,3
4757,1960,5,1
4758,1961,14,2
4759,1961,1,3
4760,1961,17,3
4761,1962,6,3
4762,1962,9,2
4763,1962,7,2
4764,1962,20,2
4765,1963,19,1
4766,1963,20,3
4767,1963,9,2
4768,1963,13,3
4769,1964,3,1
4770,1964,5,2
4771,1964,17,2
4772,1964,3,3
4773,1965,8,3
4774,1965,6,2
4775,1966,8,2
4776,1967,19,1
4777,1967,18,3
4778,1967,8,1
4779,1968,14,3
4780,1968,13,3
4781,1969,11,3
4782,1970,18,1
4783,1970,20,3
4784,1971,13,3
4785,1971,8,1
4786,1971,19,1
4787,1972,6,3
4788,1972,20,2
4789,1972,11,2
4790,1973,19,1
4791,1973,20,2
4792,1974,13,3
4793,1974,10,2
4794,1974,6,1
4795,1974,1,2
4796,1975,19,3
4797,1975,8,2
4798,1975,16,1
4799,1975,19,3
4800,1976,2,3
4801,1976,13,2
4802,1976,4,2
4803,1976,8,3
4804,1977,5,3
4805,1977,4,3
4806,1978,7,3
4807,1978,16,2
4808,1978,14,1
4809,1978,11,2
4810,1979,19,3
4811,1979,13,2
4812,1979,9,1
4813,1980,6,3
4814,1980,16,3
4815,1980,20,2
4816,1981,13,2
4817,1981,6,3
4818,1982,19,1
4819,1982,9,2
4820,1983,12,1
4821,1983,7,3
4822,1983,6,2
4823,1983,4,3
4824,1984,8,3
4825,1985,5,1
4826,1985,3,2
4827,1985,20,1
4828,1985,6,2
4829,1986,11,2
4830,1986,16,3
4831,1986,12,2
4832,1986,11,1
4833,1987,17,1
4834,1987,17,2
4835,1988,3,3
4836,1988,1,2
4837,1989,19,1
4838,1990,12,1
4839,1990,15,3
4840,1990,5,3
4841,1990,16,3
4842,1991,3,2
4843,1991,17,2
4844,1992,16,2
4845,1992,1,3
4846,1992,13,2
4847,1993,18,3
4848,1993,14,3
4849,1993,6,3
4850,1994,5,2
4851,1994,14,2
4852,1994,20,2
4853,1994,5,1
4854,1995,14,2
4855,1995,9,2
4856,1995,19,3
4857,1995,20,3
4858,1996,12,1
4859,1996,14,3
4860,1996,11,1
4861,1996,20,3
4862,1997,10,1
4863,1997,19,1
4864,1998,9,1
4865,1998,13,3
4866,1999,11,1
4867,1999,18,1
4868,1999,19,2
4869,1999,11,2
4870,2000,4,2
4871,2000,9,3
4872,2001,20,1
4873,2001,7,1
4874,2002,2,1
4875,2002,19,2
4876,2002,12,3
4877,2003,18,2
4878,2003,9,1
4879,2003,8,3
4880,2003,6,3
4881,2004,2,2
4882,2005,18,2
4883,2006,9,1
4884,2006,19,3
4885,2007,5,1
4886,2008,14,3
4887,2008,10,1
4888,2009,9,1
4889,2010,3,1
4890,2010,12,1
4891,2010,8,1
4892,2011,7,1
4893,2012,18,2
4894,2012,6,2
4895,2012,13,2
4896,2012,16,3
4897,2013,3,1
4898,2013,18,2
4899,2014,13,3
4900,2014,9,1
4901,2015,2,3
4902,2015,11,1
4903,2015,5,3
4904,2015,16,1
4905,2016,20,3
4906,2016,15,1
4907,2016,13,3
4908,2017,7,3
4909,2018,4,3
4910,2018,11,2
4911,2018,11,3
4912,2018,9,2
4913,2019,12,3
4914,2019,5,3
4915,2019,14,3
4916,2020,10,1
4917,2020,19,3
4918,2021,2,3
4919,2021,14,2
4920,2022,19,2
4921,2023,18,2
4922,2023,2,3
4923,2023,14,3
4924,2024,19,3
4925,2024,5,1
4926,2024,4,3
4927,2025,10,3
4928,2026,2,2
4929,2026,2,2
4930,2027,11,3
4931,2027,3,3
4932,2027,9,1
4933,2028,3,2
4934,2028,9,1
4935,2028,20,2
4936,2029,9,3
4937,2030,13,3
4938,2030,2,2
4939,2030,7,3
4940,2031,2,1
4941,2031,20,2
4942,2031,7,1
4943,2031,8,1
4944,2032,4,1
4945,2033,16,3
4946,2033,5,1
4947,2033,6,2
4948,2033,4,1
4949,2034,8,3
4950,2034,5,3
4951,2034,14,3
4952,2034,11,3
4953,2035,10,1
4954,2035,4,3
4955,2036,3,1
4956,2036,8,3
4957,2037,1,3
4958,2038,9,3
4959,2039,3,3
4960,2039,1,1
4961,2039,3,2
4962,2040,13,1
4963,2040,7,1
4964,2040,7,1
4965,2041,16,3
4966,2041,5,1
4967,2041,1,3
4968,2042,5,3
4969,2042,11,1
4970,2042,7,1
4971,2042,16,1
4972,2043,15,1
4973,2044,17,3
4974,2044,12,3
4975,2045,12,3
4976,2045,1,1
4977,2045,18,1
4978,2045,15,2
4979,2046,14,1
4980,2046,7,3
4981,2046,19,3
4982,2046,18,3
4983,2047,12,2
4984,2047,11,3
4985,2047,9,3
4986,2047,15,1
4987,2048,17,2
4988,2048,4,1
4989,2048,17,1
4990,2048,10,2
4991,2049,18,2
4992,2050,7,2
4993,2051,19,2
4994,2052,11,1
4995,2052,12,2
4996,2052,1,2
4997,2053,3,3
4998,2053,14,1
4999,2053,12,1
5000,2054,4,2
5001,2054,2,1
5002,2054,6,1
5003,2055,4,1
5004,2055,2,3
5005,2056,5,1
5006,2056,18,3
5007,2056,18,1
5008,2057,3,2
5009,2057,4,1
5010,2058,20,2
5011,2058,16,3
5012,2058,20,1
5013,2059,13,3
5014,2059,16,3
5015,2060,8,1
5016,2060,7,1
5017,2061,2,2
5018,2061,18,3
5019,2061,8,2
5020,2061,11,3
5021,2062,11,2
5022,2062,8,2
5023,2062,17,1
5024,2062,16,2
5025,2063,2,2
5026,2064,3,1
5027,2065,15,1
5028,2065,14,2
5029,2065,15,1
5030,2065,2,1
5031,2066,12,1
5032,2066,20,3
5033,2066,11,3
5034,2066,4,2
5035,2067,9,1
5036,2067,16,3
5037,2067,15,2
5038,2067,3,1
5039,2068,18,1
5040,2068,12,2
5041,2068,8,2
5042,2068,19,3
5043,2069,10,3
5044,2070,18,2
5045,2071,6,3
5046,2071,11,2
5047,2071,10,1
5048,2072,7,1
5049,2072,16,1
5050,2072,14,2
5051,2072,16,1
5052,2073,5,3
5053,2073,8,1
5054,2073,10,1
5055,2073,6,3
5056,2074,15,3
5057,2074,10,2
5058,2074,2,1
5059,2075,2,2
5060,2075,3,3
5061,2075,12,2
5062,2076,5,1
5063,2076,8,1
5064,2076,7,1
5065,2077,7,1
5066,2077,20,1
5067,2077,5,2
5068,2077,2,3
5069,2078,16,1
5070,2078,11,1
5071,2079,9,3
5072,2080,16,1
5073,2080,6,2
5074,2081,11,3
5075,2081,2,3
5076,2082,16,1
5077,2082,8,3
5078,2082,16,3
5079,2082,19,2
5080,2083,5,1
5081,2084,6,2
5082,2084,18,1
5083,2084,14,2
5084,2084,20,2
5085,2085,18,3
5086,2085,15,3
5087,2085,18,3
5088,2086,6,2
5089,2086,5,2
5090,2086,9,3
5091,2087,20,3
5092,2087,17,1
5093,2087,16,1
5094,2088,10,1
5095,2088,20,3
5096,2088,12,1
5097,2089,5,3
5098,2090,1,2
5099,2090,20,2
5100,2091,4,3
5101,2091,3,3
5102,2092,3,2
5103,2093,1,1
5104,2094,17,1
5105,2094,13,2
5106,2094,9,2
5107,2095,11,2
5108,2095,18,2
5109,2095,3,1
5110,2095,7,1
5111,2096,10,1
5112,2096,9,3
5113,2096,19,3
5114,2097,13,3
5115,2097,20,2
5116,2097,9,3
5117,2097,9,1
5118,2098,12,1
5119,2099,5,2
5120,2100,11,2
5121,2100,20,1
5122,2101,13,1
5123,2101,4,1
5124,2102,6,1
5125,2102,6,3
5126,2103,11,1
5127,2103,15,1
5128,2103,2,2
5129,2103,9,1
5130,2104,2,1
5131,2104,12,2
5132,2104,17,1
5133,2104,9,1
5134,2105,10,3
5135,2106,17,2
5136,2107,19,1
5137,2107,5,3
5138,2108,18,3
5139,2109,10,2
5140,2109,18,1
5141,2109,7,2
5142,2109,13,3
5143,2110,10,1
5144,2110,4,3
5145,2110,10,2
5146,2110,12,3
5147,2111,4,3
5148,2112,17,1
5149,2112,6,3
5150,2113,2,3
5151,2113,2,1
5152,2113,18,1
5153,2113,7,1
5154,2114,2,1
5155,2114,7,2
5156,2114,10,1
5157,2115,10,2
5158,2115,11,1
5159,2116,16,1
5160,2116,7,1
5161,2117,15,3
5162,2117,4,2
5163,2117,6,3
5164,2118,9,2
5165,2118,16,3
5166,2119,9,3
5167,2119,18,2
5168,2119,14,3
5169,2119,17,1
5170,2120,9,1
5171,2120,8,3
5172,2120,20,3
5173,2121,12,3
5174,2121,4,1
5175,2121,4,3
5176,2121,13,3
5177,2122,9,3
5178,2122,12,2
5179,2123,11,1
5180,2123,4,1
5181,2124,4,1
5182,2125,17,1
5183,2126,2,3
5184,2126,5,3
5185,2126,13,3
5186,2127,11,3
5187,2127,17,2
5188,2127,19,3
5189,2128,19,1
5190,2128,11,2
5191,2128,19,1
5192,2129,2,2
5193,2129,14,1
5194,2129,17,3
5195,2129,4,1
5196,2130,15,3
5197,2131,3,1
5198,2131,1,2
5199,2131,15,1
5200,2132,6,2
5201,2132,14,2
5202,2132,10,2
5203,2132,9,1
5204,2133,16,3
5205,2133,17,1
5206,2134,2,1
5207,2134,12,1
5208,2135,2,2
5209,2135,6,2
5210,2135,1,2
5211,2136,18,1
5212,2136,9,3
5213,2136,10,2
5214,2136,7,3
5215,2137,20,3
5216,2137,8,1
5217,2137,2,2
5218,2138,8,1
5219,2138,17,1
5220,2138,12,1
5221,2139,18,3
5222,2140,3,2
5223,2141,9,3
5224,2141,14,2
5225,2141,6,3
5226,2142,1,3
5227,2142,18,2
5228,2142,16,2
5229,2142,4,3
5230,2143,16,1
5231,2143,8,3
5232,2144,17,1
5233,2144,1,1
5234,2145,2,2
5235,2145,1,3
5236,2146,20,3
5237,2147,16,3
5238,2147,17,2
5239,2147,13,2
5240,2148,8,1
5241,2148,19,3
5242,2148,15,1
5243,2149,11,1
5244,2149,20,3
5245,2149,18,2
5246,2149,5,1
5247,2150,18,1
5248,2150,14,1
5249,2150,16,1
5250,2151,4,2
5251,2151,14,3
5252,2151,8,3
5253,2151,1,2
5254,2152,6,2
5255,2152,9,2
5256,2152,16,2
5257,2152,15,2
5258,2153,10,3
5259,2153,13,3
5260,2153,18,1
5261,2153,7,1
5262,2154,10,1
5263,2154,18,3
5264,2155,7,3
5265,2155,6,1
5266,2155,20,3
5267,2156,4,1
5268,2156,20,1
5269,2156,14,2
5270,2157,20,2
5271,2157,9,2
5272,2158,12,2
5273,2159,9,2
5274,2160,20,3
5275,2161,1,2
5276,2161,18,1
5277,2161,16,3
5278,2162,5,3
5279,2163,16,2
5280,2163,13,2
5281,2163,12,3
5282,2163,1,1
5283,2164,16,3
5284,2165,3,1
5285,2166,11,2
5286,2167,4,2
5287,2167,16,2
5288,2168,19,3
5289,2168,14,1
5290,2168,7,2
5291,2168,15,3
5292,2169,8,3
5293,2169,14,3
5294,2169,12,2
5295,2170,8,1
5296,2170,6,2
5297,2171,3,1
5298,2171,18,2
5299,2172,19,1
5300,2172,19,3
5301,2172,13,2
5302,2173,5,1
5303,2173,20,1
5304,2173,15,3
5305,2174,6,3
5306,2174,17,2
5307,2174,3,2
5308,2175,4,2
5309,2175,4,3
5310,2176,15,2
5311,2176,15,3
5312,2177,9,3
5313,2178,5,3
5314,2178,4,3
5315,2178,15,1
5316,2179,19,2
5317,2180,17,1
5318,2180,14,2
5319,2180,19,1
5320,2180,1,2
5321,2181,12,1
5322,2181,10,3
5323,2181,16,3
5324,2182,18,2
5325,2182,19,3
5326,2183,20,2
5327,2184,12,1
5328,2184,20,1
5329,2184,17,1
5330,2184,16,2
5331,2185,5,1
5332,2186,16,3
5333,2186,13,2
5334,2186,19,1
5335,2186,19,2
5336,2187,10,3
5337,2187,15,3
5338,2188,4,3
5339,2189,3,3
5340,2189,6,3
5341,2189,20,2
5342,2189,4,3
5343,2190,7,2
5344,2191,8,3
5345,2192,8,1
5346,2193,2,1
5347,2193,11,1
5348,2193,5,3
5349,2194,2,3
5350,2194,10,1
5351,2194,19,2
5352,2194,7,1
5353,2195,6,2
5354,2195,5,3
5355,2195,16,2
5356,2195,7,2
5357,2196,19,3
5358,2196,1,3
5359,2197,7,2
5360,2198,19,3
5361,2199,7,2
5362,2200,12,3
5363,2200,1,2
5364,2200,5,1
5365,2201,3,1
5366,2201,10,3
5367,2201,11,1
5368,2201,16,2
5369,2202,5,3
5370,2202,6,3
5371,2202,8,3
5372,2203,2,1
5373,2203,9,1
5374,2203,13,1
5375,2204,5,1
5376,2204,8,2
5377,2204,8,2
5378,2205,7,2
5379,2205,17,2
5380,2206,15,2
5381,2206,19,2
5382,2207,12,3
5383,2208,5,2
5384,2209,7,2
5385,2209,14,2
5386,2209,3,2
5387,2209,20,3
5388,2210,1,2
5389,2210,2,1
5390,2210,18,2
5391,2210,4,3
5392,2211,14,3
5393,2211,15,2
5394,2211,18,1
5395,2211,10,2
5396,2212,10,2
5397,2212,4,2
5398,2212,3,2
5399,2213,16,2
5400,2213,1,2
5401,2214,8,1
5402,2215,19,1
5403,2216,17,2
5404,2216,19,2
5405,2216,19,2
5406,2217,18,3
5407,2218,3,3
5408,2218,7,3
5409,2218,20,1
5410,2218,8,1
5411,2219,12,2
5412,2219,14,3
5413,2220,1,3
5414,2221,4,2
5415,2222,4,1
5416,2222,11,3
5417,2223,15,3
5418,2223,11,2
5419,2223,17,1
5420,2223,17,3
5421,2224,13,3
5422,2224,16,1
5423,2225,11,1
5424,2225,3,3
5425,2225,9,1
5426,2225,11,2
5427,2226,8,2
5428,2227,14,1
5429,2227,13,3
5430,2227,2,3
5431,2227,2,2
5432,2228,15,3
5433,2228,18,3
5434,2229,7,2
5435,2229,15,1
5436,2229,12,2
5437,2229,20,1
5438,2230,1,2
5439,2231,12,1
5440,2231,7,2
5441,2231,1,3
5442,2232,14,2
5443,2233,14,2
5444,2233,15,1
5445,2233,4,2
5446,2233,18,3
5447,2234,6,3
5448,2234,12,1
5449,2235,17,3
5450,2236,1,3
5451,2236,3,3
5452,2236,18,2
5453,2236,4,3
5454,2237,12,1
5455,2238,17,3
5456,2238,9,1
5457,2239,9,1
5458,2239,19,3
5459,2239,6,1
5460,2239,4,2
5461,2240,13,3
5462,2240,1,3
5463,2241,3,3
5464,2242,20,2
5465,2242,9,3
5466,2242,16,3
5467,2243,20,1
5468,2243,7,1
5469,2244,5,2
5470,2244,15,2
5471,2245,10,2
5472,2245,2,3
5473,2245,3,1
5474,2245,19,2
5475,2246,9,2
5476,2247,16,3
5477,2248,13,1
5478,2249,8,1
5479,2249,11,2
5480,2249,7,3
5481,2250,10,1
5482,2250,12,1
5483,2250,18,1
5484,2251,7,3
5485,2251,8,1
5486,2251,19,3
5487,2252,1,2
5488,2253,12,1
5489,2253,14,2
5490,2253,13,2
5491,2253,1,1
5492,2254,13,1
5493,2254,2,3
5494,2254,4,1
5495,2255,15,3
5496,2255,13,3
5497,2256,17,1
5498,2256,2,3
5499,2256,20,3
5500,2257,10,1
5501,2257,7,3
5502,2258,10,1
5503,2259,16,3
5504,2259,9,3
5505,2260,19,3
5506,2260,12,3
5507,2260,7,3
5508,2261,13,1
5509,2261,11,3
5510,2261,4,3
5511,2262,11,3
5512,2262,18,2
5513,2262,18,3
5514,2262,3,3
5515,2263,10,3
5516,2264,6,2
5517,2264,5,1
5518,2264,19,1
5519,2265,10,1
5520,2265,16,1
5521,2265,7,1
5522,2265,16,2
5523,2266,2,3
5524,2266,15,1
5525,2266,18,2
5526,2267,4,3
5527,2267,5,2
5528,2267,2,1
5529,2268,19,1
5530,2269,12,1
5531,2269,9,2
5532,2269,6,2
5533,2269,18,3
5534,2270,18,3
5535,2270,2,2
5536,2270,16,1
5537,2271,19,1
5538,2271,18,3
5539,2271,13,2
5540,2272,9,2
5541,2272,11,2
5542,2272,17,3
5543,2273,11,1
5544,2273,4,2
5545,2274,18,1
5546,2275,6,1
5547,2275,8,3
5548,2276,4,1
5549,2276,10,1
5550,2276,16,1
5551,2276,9,2
5552,2277,13,3
5553,2277,11,2
5554,2278,20,3
5555,2278,1,3
5556,2278,18,3
5557,2278,15,2
5558,2279,12,3
5559,2279,8,3
5560,2279,16,3
5561,2280,18,1
5562,2281,1,1
5563,2281,13,2
5564,2281,14,2
5565,2281,1,2
5566,2282,11,2
5567,2282,18,3
5568,2282,4,1
5569,2283,1,3
5570,2284,10,2
5571,2284,17,3
5572,2284,9,2
5573,2285,19,3
5574,2285,7,3
5575,2285,8,3
5576,2286,17,1
5577,2286,5,3
5578,2286,3,1
5579,2286,6,2
5580,2287,4,2
5581,2288,11,3
5582,2288,20,1
5583,2288,14,1
5584,2289,7,3
5585,2289,6,3
5586,2290,17,3
5587,2290,11,1
5588,2291,9,2
5589,2291,10,1
5590,2291,6,3
5591,2292,10,3
5592,2292,5,2
5593,2293,17,1
5594,2293,9,1
5595,2293,13,1
5596,2293,18,1
5597,2294,7,3
5598,2294,4,1
5599,2294,8,3
5600,2294,15,3
5601,2295,16,2
5602,2295,14,3
5603,2295,20,2
5604,2296,14,3
5605,2296,20,3
5606,2297,15,3
5607,2297,16,3
5608,2297,4,3
5609,2297,7,3
5610,2298,10,3
5611,2298,11,3
5612,2299,17,2
5613,2300,6,2
5614,2300,12,1
5615,2300,10,2
5616,2300,17,3
5617,2301,13,1
5618,2301,18,3
5619,2302,10,2
5620,2302,16,3
5621,2302,5,2
5622,2302,13,2
5623,2303,5,2
5624,2303,5,1
5625,2304,8,2
5626,2305,3,3
5627,2305,9,2
5628,2306,11,2
5629,2306,16,3
5630,2306,19,2
5631,2307,2,2
5632,2307,20,1
5633,2308,16,2
5634,2308,12,3
5635,2308,2,1
5636,2308,4,3
5637,2309,5,1
5638,2309,10,2
5639,2310,1,3
5640,2311,5,2
5641,2311,6,2
5642,2311,3,3
5643,2311,15,3
5644,2312,18,2
5645,2312,4,1
5646,2313,16,3
5647,2313,5,2
5648,2313,19,1
5649,2313,7,1
5650,2314,20,1
5651,2315,2,3
5652,2316,16,1
5653,2316,13,3
5654,2317,11,1
5655,2317,5,2
5656,2317,10,1
5657,2318,9,1
5658,2319,7,1
5659,2319,3,2
5660,2319,4,2
5661,2320,19,3
5662,2320,17,3
5663,2320,14,1
5664,2320,11,3
5665,2321,8,1
5666,2321,3,2
5667,2321,17,2
5668,2322,19,2
5669,2323,17,2
5670,2323,13,3
5671,2324,13,2
5672,2324,18,1
5673,2324,6,3
5674,2325,4,2
5675,2325,6,2
5676,2326,8,3
5677,2327,16,1
5678,2328,14,3
5679,2328,6,1
5680,2329,18,2
5681,2329,2,2
5682,2329,8,2
5683,2329,2,1
5684,2330,1,3
5685,2330,11,2
5686,2330,19,1
5687,2330,20,1
5688,2331,9,2
5689,2331,7,3
5690,2332,14,2
5691,2333,13,3
5692,2333,19,1
5693,2333,10,2
5694,2334,20,2
5695,2334,12,1
5696,2335,13,2
5697,2335,16,1
5698,2336,7,1
5699,2337,18,2
5700,2337,11,1
5701,2337,11,3
5702,2337,15,3
5703,2338,7,1
5704,2338,14,3
5705,2338,12,3
5706,2339,2,2
5707,2339,3,1
5708,2340,9,2
5709,2340,15,2
5710,2340,13,2
5711,2341,15,2
5712,2341,11,2
5713,2341,3,1
5714,2342,4,2
5715,2343,19,3
5716,2343,12,1
5717,2343,8,3
5718,2343,19,3
5719,2344,10,2
5720,2344,2,1
5721,2345,15,1
5722,2346,8,3
5723,2346,3,1
5724,2346,5,2
5725,2347,4,3
5726,2347,20,1
5727,2347,2,3
5728,2348,19,3
5729,2348,15,1
5730,2348,11,2
5731,2349,1,1
5732,2349,12,3
5733,2349,20,2
5734,2349,9,1
5735,2350,4,1
5736,2350,11,2
5737,2350,10,3
5738,2350,6,3
5739,2351,7,1
5740,2352,18,3
5741,2352,4,3
5742,2352,3,2
5743,2353,4,1
5744,2353,2,3
5745,2353,13,1
5746,2354,16,1
5747,2354,13,1
5748,2354,6,2
5749,2355,10,1
5750,2355,8,2
5751,2356,14,1
5752,2356,3,3
5753,2357,13,3
5754,2357,3,3
5755,2358,18,2
5756,2358,9,2
5757,2359,13,3
5758,2360,2,3
5759,2360,1,1
5760,2360,6,1
5761,2361,1,3
5762,2362,4,2
5763,2362,14,3
5764,2363,4,3
5765,2363,13,3
5766,2364,3,2
5767,2364,7,3
5768,2365,2,2
5769,2365,7,2
5770,2365,8,2
5771,2366,6,1
5772,2366,15,3
5773,2366,9,3
5774,2367,17,3
5775,2368,3,2
5776,2368,18,1
5777,2369,18,1
5778,2369,11,1
5779,2369,4,2
5780,2370,2,3
5781,2370,5,3
5782,2371,11,3
5783,2372,9,3
5784,2372,1,3
5785,2373,16,2
5786,2373,8,2
5787,2373,13,3
5788,2374,2,1
5789,2374,19,2
5790,2374,12,1
5791,2374,3,2
5792,2375,16,3
5793,2375,4,1
5794,2375,11,2
5795,2376,9,3
5796,2377,17,2
5797,2378,13,3
5798,2378,13,1
5799,2378,6,3
5800,2379,15,2
5801,2380,3,3
5802,2381,1,1
5803,2382,19,1
5804,2382,16,3
5805,2382,5,1
5806,2383,2,1
5807,2383,10,3
5808,2384,13,1
5809,2384,7,2
5810,2384,4,2
5811,2384,16,3
5812,2385,6,1
5813,2386,4,3
5814,2386,19,1
5815,2386,9,2
5816,2387,18,3
5817,2388,11,2
5818,2388,5,1
5819,2389,17,2
5820,2390,1,2
5821,2390,12,2
5822,2390,20,2
5823,2390,3,1
5824,2391,4,1
5825,2391,3,1
5826,2392,10,2
5827,2393,3,2
5828,2393,2,3
5829,2394,9,1
5830,2394,6,1
5831,2395,3,3
5832,2395,6,2
5833,2395,11,2
5834,2396,12,3
5835,2396,6,3
5836,2396,7,2
5837,2396,10,3
5838,2397,11,1
5839,2397,13,1
5840,2398,1,1
5841,2398,10,1
5842,2399,3,3
5843,2399,16,2
5844,2400,2,3
5845,2401,18,2
5846,2401,10,1
5847,2401,2,3
5848,2401,9,2
5849,2402,7,3
5850,2402,17,3
5851,2403,15,2
5852,2403,11,1
5853,2404,2,3
5854,2404,13,1
5855,2404,11,1
5856,2405,1,3
5857,2405,11,2
5858,2406,13,2
5859,2406,3,2
5860,2406,15,3
5861,2406,13,1
5862,2407,2,1
5863,2407,19,3
5864,2407,19,2
5865,2408,15,1
5866,2408,19,3
5867,2408,3,3
5868,2409,14,2
5869,2409,5,1
5870,2410,17,3
5871,2410,6,3
5872,2410,8,2
5873,2411,11,2
5874,2411,14,2
5875,2412,14,2
5876,2412,11,1
5877,2412,18,1
5878,2413,16,3
5879,2413,1,1
5880,2413,2,2
5881,2413,19,3
5882,2414,17,1
5883,2414,16,1
5884,2414,14,3
5885,2415,9,2
5886,2415,10,2
5887,2415,10,2
5888,2416,8,3
5889,2417,3,1
5890,2417,11,3
5891,2417,4,1
5892,2417,1,1
5893,2418,15,3
5894,2419,4,3
5895,2419,6,1
5896,2420,8,3
5897,2421,9,2
5898,2421,19,3
5899,2422,9,2
5900,2422,18,2
5901,2422,17,1
5902,2423,20,3
5903,2423,20,2
5904,2423,6,2
5905,2423,13,1
5906,2424,6,2
5907,2425,16,1
5908,2426,14,2
5909,2426,8,3
5910,2426,2,3
5911,2426,12,1
5912,2427,13,1
5913,2427,14,2
5914,2427,16,2
5915,2427,20,3
5916,2428,9,1
5917,2429,3,2
5918,2429,4,2
5919,2430,20,3
5920,2430,13,2
5921,2431,14,1
5922,2431,8,3
5923,2431,7,1
5924,2432,19,2
5925,2432,13,2
5926,2432,8,3
5927,2432,18,2
5928,2433,4,1
5929,2433,10,2
5930,2434,17,2
5931,2434,4,3
5932,2434,16,2
5933,2435,10,2
5934,2436,11,2
