id_paiement,id_commande,montant,methode,statut_paiement
2184,2271,95500,paiement_livraison,reussi
2185,2272,49000,mobile_money,echoue
2186,2273,36500,mobile_money,reussi
2187,2274,19500,mobile_money,reussi
2188,2274,19500,mobile_money,reussi
2189,2275,18500,paiement_livraison,reussi
2190,2276,45800,paiement_livraison,reussi
2191,2277,23500,carte_bancaire,reussi
2192,2278,134500,carte_bancaire,reussi
2193,2279,96600,carte_bancaire,reussi
2194,2280,19500,carte_bancaire,reussi
2195,2281,56100,carte_bancaire,reussi
2196,2282,86500,paiement_livraison,reussi
2197,2283,37500,mobile_money,reussi
2198,2284,41600,mobile_money,reussi
2199,2285,112500,carte_bancaire,reussi
2200,2286,157000,carte_bancaire,reussi
2201,2287,30000,mobile_money,reussi
2202,2288,32800,mobile_money,reussi
2203,2289,42000,paiement_livraison,echoue
2204,2290,39500,paiement_livraison,reussi
2205,2291,34300,mobile_money,reussi
2206,2292,78400,mobile_money,reussi
2207,2293,35500,mobile_money,reussi
2208,2294,61500,mobile_money,reussi
2209,2295,82400,mobile_money,reussi
2210,2296,39900,paiement_livraison,reussi
2211,2297,157500,paiement_livraison,reussi
2212,2298,27900,mobile_money,reussi
2213,2299,22000,mobile_money,reussi
2214,2300,61800,paiement_livraison,reussi
2215,2301,62000,mobile_money,reussi
2216,2302,157600,mobile_money,reussi
2217,2303,105000,mobile_money,reussi
2218,2304,6000,carte_bancaire,reussi
2219,2305,69000,mobile_money,reussi
2220,2306,148000,paiement_livraison,reussi
2221,2307,43500,carte_bancaire,reussi
2222,2308,125600,mobile_money,reussi
2223,2309,40600,carte_bancaire,echoue
2224,2310,37500,paiement_livraison,echoue
2225,2311,179000,mobile_money,reussi
2226,2312,54000,mobile_money,reussi
2227,2313,179500,carte_bancaire,reussi
2228,2314,7500,mobile_money,reussi
2229,2315,54000,paiement_livraison,reussi
2230,2316,35500,mobile_money,reussi
2231,2317,79300,carte_bancaire,reussi
2232,2317,79300,carte_bancaire,reussi
2233,2318,1500,mobile_money,reussi
2234,2319,78500,mobile_money,reussi
2235,2320,148300,paiement_livraison,reussi
2236,2321,69000,carte_bancaire,echoue
2237,2322,60000,carte_bancaire,reussi
2238,2323,32500,mobile_money,reussi
2239,2324,55000,carte_bancaire,reussi
2240,2325,49000,mobile_money,reussi
2241,2326,9000,Mobile Money,reussi
2242,2327,25000,carte_bancaire,reussi
2243,2328,26900,paiement_livraison,reussi
2244,2329,99000,mobile_money,reussi
2245,2330,88000,mobile_money,echoue
2246,2332,11600,paiement_livraison,reussi
2247,2333,46100,carte_bancaire,reussi
2248,2334,19200,paiement_livraison,reussi
2249,2335,32000,paiement_livraison,reussi
2250,2336,4500,paiement_livraison,reussi
2251,2337,89000,mobile_money,reussi
2252,2338,34500,mobile_money,echoue
2253,2339,58000,Mobile Money,reussi
2254,2340,26000,mobile_money,reussi
2255,2341,51000,carte_bancaire,reussi
2256,2342,30000,carte_bancaire,reussi
2257,2343,193200,carte_bancaire,reussi
2258,2344,23600,mobile_money,reussi
2259,2345,8000,carte_bancaire,reussi
2260,2346,101000,mobile_money,reussi
2261,2347,106500,Mobile Money,echoue
2262,2348,111000,Mobile Money,reussi
2263,2349,41600,mobile_money,reussi
2264,2350,64900,mobile_money,reussi
2265,2351,4500,carte_bancaire,reussi
2266,2352,147500,mobile_money,reussi
2267,2353,72500,carte_bancaire,reussi
2268,2354,47500,paiement_livraison,reussi
2269,2355,8800,mobile_money,reussi
2270,2356,71800,paiement_livraison,reussi
2271,2359,10500,paiement_livraison,reussi
2272,2360,76000,carte_bancaire,reussi
2273,2361,37500,mobile_money,reussi
2274,2362,47400,Mobile Money,echoue
2275,2363,55500,mobile_money,reussi
2276,2364,57500,mobile_money,reussi
2277,2365,51000,mobile_money,reussi
2278,2366,38000,mobile_money,reussi
2279,2367,33000,mobile_money,reussi
2280,2368,63500,carte_bancaire,echoue
2281,2369,56000,mobile_money,reussi
2282,2370,159000,Mobile Money,echoue
2283,2371,19500,mobile_money,reussi
2284,2372,42000,carte_bancaire,reussi
2285,2373,66500,mobile_money,reussi
2286,2374,126200,paiement_livraison,reussi
2287,2375,103000,Mobile Money,reussi
2288,2376,4500,Mobile Money,reussi
2289,2377,22000,mobile_money,reussi
2290,2378,42500,carte_bancaire,reussi
2291,2379,16000,carte_bancaire,reussi
2292,2380,66000,mobile_money,reussi
2293,2381,12500,mobile_money,reussi
2294,2382,140000,carte_bancaire,reussi
2295,2382,140000,paiement_livraison,reussi
2296,2383,26400,mobile_money,reussi
2297,2384,117500,mobile_money,echoue
2298,2385,9500,mobile_money,echoue
2299,2386,78000,mobile_money,reussi
2300,2387,58500,carte_bancaire,reussi
2301,2388,48000,carte_bancaire,reussi
2302,2389,22000,Mobile Money,reussi
2303,2390,70400,carte_bancaire,reussi
2304,2391,37000,mobile_money,reussi
2305,2392,5600,carte_bancaire,reussi
2306,2393,98000,carte_bancaire,reussi
2307,2395,98000,mobile_money,reussi
2308,2396,58500,Mobile Money,echoue
2309,2397,10000,mobile_money,reussi
2310,2399,116000,carte_bancaire,reussi
2311,2400,54000,mobile_money,reussi
2312,2401,98800,mobile_money,reussi
2313,2402,46500,mobile_money,reussi
2314,2403,22500,mobile_money,reussi
2315,2404,64000,paiement_livraison,reussi
2316,2405,50500,mobile_money,reussi
2317,2406,78500,carte_bancaire,reussi
2318,2407,168000,mobile_money,reussi
2319,2408,164000,mobile_money,reussi
2320,2409,46600,mobile_money,reussi
2321,2410,67500,mobile_money,reussi
2322,2411,24600,mobile_money,reussi
2323,2412,37600,carte_bancaire,reussi
2324,2413,213500,Mobile Money,reussi
2325,2414,53400,carte_bancaire,reussi
2326,2415,14200,carte_bancaire,reussi
2327,2416,9000,Mobile Money,reussi
2328,2417,69000,carte_bancaire,reussi
2329,2418,24000,mobile_money,reussi
2330,2419,54500,mobile_money,reussi
2331,2420,9000,mobile_money,reussi
2332,2421,93000,mobile_money,echoue
2333,2422,53000,carte_bancaire,reussi
2334,2423,60000,mobile_money,echoue
2335,2424,19000,carte_bancaire,reussi
2336,2425,25000,carte_bancaire,reussi
2337,2427,87600,mobile_money,reussi
2338,2428,1500,carte_bancaire,reussi
2339,2429,74000,paiement_livraison,reussi
2340,2430,29500,mobile_money,reussi
2341,2431,19300,paiement_livraison,reussi
2342,2432,115000,paiement_livraison,reussi
2343,2433,20600,mobile_money,reussi
2344,2434,117000,carte_bancaire,reussi
2345,2435,5600,carte_bancaire,reussi
2346,2436,81500,mobile_money,reussi
2347,2437,80600,mobile_money,reussi
2348,2438,16000,mobile_money,reussi
2349,2439,22300,mobile_money,reussi
2350,2440,41000,mobile_money,reussi
2351,2441,54000,mobile_money,reussi
2352,2442,107000,carte_bancaire,reussi
2353,2443,165000,carte_bancaire,reussi
2354,2444,31500,mobile_money,reussi
2355,2445,253500,mobile_money,reussi
2356,2445,253500,mobile_money,reussi
2357,2446,83000,paiement_livraison,echoue
2358,2447,138000,carte_bancaire,reussi
2359,2448,70000,carte_bancaire,reussi
2360,2449,143500,carte_bancaire,reussi
2361,2451,138500,carte_bancaire,reussi
2362,2452,1500,mobile_money,reussi
2363,2453,66000,mobile_money,reussi
2364,2454,99000,mobile_money,reussi
2365,2455,75000,mobile_money,reussi
2366,2456,22000,paiement_livraison,reussi
2367,2457,27600,mobile_money,reussi
2368,2458,47400,paiement_livraison,reussi
2369,2459,36000,mobile_money,reussi
2370,2460,30000,Mobile Money,reussi
2371,2461,70000,mobile_money,reussi
2372,2462,35500,carte_bancaire,reussi
2373,2464,82500,paiement_livraison,reussi
2374,2465,131500,mobile_money,reussi
2375,2465,131500,mobile_money,reussi
2376,2466,111000,paiement_livraison,reussi
2377,2467,145500,mobile_money,reussi
2378,2468,39000,carte_bancaire,reussi
2379,2469,92500,mobile_money,reussi
2380,2470,29500,carte_bancaire,reussi
2381,2471,77800,carte_bancaire,reussi
2382,2472,72000,paiement_livraison,reussi
2383,2473,22000,paiement_livraison,reussi
2384,2474,113500,carte_bancaire,reussi
2385,2475,42000,Mobile Money,reussi
2386,2476,69000,carte_bancaire,reussi
2387,2477,81600,carte_bancaire,reussi
2388,2478,6000,carte_bancaire,reussi
2389,2480,47000,mobile_money,echoue
2390,2481,33000,mobile_money,reussi
2391,2482,39000,carte_bancaire,reussi
2392,2483,81500,mobile_money,reussi
2393,2484,9500,mobile_money,reussi
2394,2485,261000,mobile_money,reussi
2395,2486,8400,mobile_money,reussi
2396,2487,17400,paiement_livraison,reussi
2397,2488,89400,carte_bancaire,reussi
2398,2489,110100,carte_bancaire,reussi
2399,2490,81100,carte_bancaire,reussi
2400,2491,134900,paiement_livraison,reussi
2401,2493,209000,paiement_livraison,reussi
2402,2494,4500,carte_bancaire,reussi
2403,2495,8400,paiement_livraison,reussi
2404,2496,10500,carte_bancaire,reussi
2405,2497,80900,Mobile Money,reussi
2406,2498,2800,mobile_money,reussi
2407,2499,16000,carte_bancaire,reussi
2408,2500,38400,carte_bancaire,reussi
2409,2501,127000,mobile_money,reussi
2410,2502,58500,mobile_money,reussi
2411,2503,55800,mobile_money,reussi
2412,2504,25500,mobile_money,echoue
2413,2505,45600,carte_bancaire,reussi
2414,2506,54500,mobile_money,reussi
2415,2507,6500,carte_bancaire,reussi
2416,2508,76500,mobile_money,reussi
2417,2509,59500,mobile_money,reussi
2418,2510,54100,carte_bancaire,reussi
2419,2511,9000,paiement_livraison,reussi
2420,2512,76800,mobile_money,reussi
2421,2513,57500,mobile_money,reussi
2422,2514,64100,mobile_money,echoue
2423,2515,60000,mobile_money,reussi
2424,2516,31500,carte_bancaire,reussi
2425,2517,48700,mobile_money,reussi
2426,2519,26000,carte_bancaire,reussi
2427,2520,42500,Mobile Money,reussi
2428,2521,3500,paiement_livraison,reussi
2429,2523,44500,mobile_money,reussi
2430,2524,125500,paiement_livraison,reussi
2431,2525,60000,mobile_money,reussi
2432,2527,90000,mobile_money,reussi
2433,2528,12500,paiement_livraison,reussi
2434,2529,91500,mobile_money,reussi
2435,2530,132000,paiement_livraison,reussi
2436,2531,88200,mobile_money,echoue
2437,2532,30000,mobile_money,echoue
2438,2533,169200,carte_bancaire,reussi
2439,2534,41600,carte_bancaire,reussi
2440,2535,24000,mobile_money,reussi
2441,2536,85500,paiement_livraison,reussi
2442,2537,92400,paiement_livraison,reussi
2443,2538,56400,mobile_money,echoue
2444,2539,32500,paiement_livraison,reussi
2445,2540,36800,carte_bancaire,reussi
2446,2541,44000,mobile_money,reussi
2447,2541,44000,carte_bancaire,reussi
2448,2542,56000,mobile_money,reussi
2449,2543,15000,mobile_money,reussi
2450,2544,116400,mobile_money,reussi
2451,2546,16000,mobile_money,reussi
2452,2547,36000,carte_bancaire,echoue
2453,2548,108500,carte_bancaire,reussi
2454,2549,92500,carte_bancaire,reussi
2455,2550,19500,carte_bancaire,reussi
2456,2551,17400,carte_bancaire,reussi
2457,2552,13000,Mobile Money,reussi
2458,2553,73500,carte_bancaire,reussi
2459,2554,22000,paiement_livraison,reussi
2460,2555,5600,mobile_money,reussi
2461,2556,50500,mobile_money,reussi
2462,2557,13500,paiement_livraison,reussi
2463,2558,131600,Mobile Money,reussi
2464,2559,11000,mobile_money,reussi
2465,2561,13000,mobile_money,reussi
2466,2562,112500,mobile_money,reussi
2467,2563,11000,mobile_money,reussi
2468,2565,130600,carte_bancaire,reussi
2469,2566,19800,Mobile Money,reussi
2470,2567,19500,mobile_money,reussi
2471,2568,24200,mobile_money,echoue
2472,2570,33000,mobile_money,reussi
2473,2571,54000,mobile_money,reussi
2474,2572,4500,mobile_money,reussi
2475,2573,11600,mobile_money,reussi
2476,2574,73500,mobile_money,reussi
2477,2575,125500,carte_bancaire,echoue
2478,2576,164800,carte_bancaire,reussi
2479,2577,97500,paiement_livraison,reussi
2480,2578,7000,carte_bancaire,reussi
2481,2579,159000,carte_bancaire,echoue
2482,2579,159000,carte_bancaire,reussi
2483,2580,58500,carte_bancaire,reussi
2484,2581,44000,mobile_money,reussi
2485,2582,66600,carte_bancaire,reussi
2486,2583,105000,mobile_money,reussi
2487,2584,20000,paiement_livraison,reussi
2488,2585,34600,paiement_livraison,reussi
2489,2586,72000,carte_bancaire,reussi
2490,2587,70500,carte_bancaire,reussi
2491,2589,5800,carte_bancaire,reussi
2492,2590,19000,carte_bancaire,reussi
2493,2591,81100,carte_bancaire,reussi
2494,2592,35500,paiement_livraison,reussi
2495,2593,91400,paiement_livraison,reussi
2496,2594,137500,mobile_money,reussi
2497,2595,82500,mobile_money,echoue
2498,2596,5600,mobile_money,reussi
2499,2597,33500,Mobile Money,reussi
2500,2598,23000,mobile_money,reussi
2501,2599,35000,paiement_livraison,reussi
2502,2601,11600,mobile_money,reussi
2503,2602,19500,mobile_money,reussi
2504,2603,134500,carte_bancaire,echoue
2505,2604,64500,carte_bancaire,reussi
2506,2605,62000,mobile_money,reussi
2507,2606,34500,paiement_livraison,reussi
2508,2607,60000,carte_bancaire,reussi
2509,2608,38000,paiement_livraison,reussi
2510,2609,64000,mobile_money,reussi
2511,2610,4500,paiement_livraison,reussi
2512,2611,57500,mobile_money,reussi
2513,2612,52500,carte_bancaire,reussi
2514,2613,46000,mobile_money,reussi
2515,2614,84900,paiement_livraison,reussi
2516,2615,160500,paiement_livraison,reussi
2517,2616,35000,carte_bancaire,reussi
2518,2617,100300,mobile_money,reussi
2519,2618,15000,mobile_money,reussi
2520,2619,7000,carte_bancaire,reussi
2521,2620,46300,mobile_money,reussi
2522,2621,133500,carte_bancaire,reussi
2523,2622,77000,mobile_money,echoue
2524,2623,70400,mobile_money,reussi
2525,2624,23400,paiement_livraison,reussi
2526,2626,24000,carte_bancaire,reussi
2527,2627,35400,mobile_money,reussi
2528,2628,42500,carte_bancaire,reussi
2529,2629,72100,mobile_money,reussi
2530,2630,50000,mobile_money,reussi
2531,2631,72500,mobile_money,reussi
2532,2631,72500,paiement_livraison,reussi
2533,2633,58000,mobile_money,reussi
2534,2634,13200,mobile_money,reussi
2535,2635,28500,carte_bancaire,reussi
2536,2636,95800,carte_bancaire,reussi
2537,2637,30000,mobile_money,reussi
2538,2638,45100,mobile_money,reussi
2539,2639,184200,mobile_money,reussi
2540,2640,52200,mobile_money,reussi
2541,2641,25200,mobile_money,reussi
2542,2642,62400,carte_bancaire,reussi
2543,2643,19000,carte_bancaire,reussi
2544,2644,7500,mobile_money,reussi
2545,2645,15300,carte_bancaire,reussi
2546,2646,78900,paiement_livraison,reussi
2547,2647,19000,carte_bancaire,reussi
2548,2648,46500,carte_bancaire,reussi
2549,2649,90000,mobile_money,reussi
2550,2650,28000,carte_bancaire,reussi
2551,2651,103000,mobile_money,reussi
2552,2652,140400,paiement_livraison,reussi
2553,2653,124000,mobile_money,reussi
2554,2654,17000,mobile_money,reussi
2555,2655,22000,mobile_money,reussi
2556,2656,111000,mobile_money,reussi
2557,2657,22000,carte_bancaire,reussi
2558,2658,96000,mobile_money,reussi
2559,2659,111300,carte_bancaire,echoue
2560,2660,35600,carte_bancaire,reussi
2561,2661,18000,paiement_livraison,reussi
2562,2662,136000,mobile_money,reussi
2563,2663,33500,mobile_money,reussi
2564,2664,51600,paiement_livraison,echoue
2565,2665,1500,mobile_money,reussi
2566,2666,102500,Mobile Money,reussi
2567,2667,133500,paiement_livraison,reussi
2568,2668,58500,paiement_livraison,reussi
2569,2669,44000,carte_bancaire,reussi
2570,2670,48700,mobile_money,reussi
2571,2671,41800,mobile_money,reussi
2572,2672,39000,carte_bancaire,reussi
2573,2673,21500,paiement_livraison,echoue
2574,2674,30000,carte_bancaire,reussi
2575,2675,144900,paiement_livraison,reussi
2576,2676,30500,Mobile Money,reussi
2577,2677,84800,mobile_money,reussi
2578,2678,93000,paiement_livraison,reussi
2579,2679,40000,carte_bancaire,reussi
2580,2680,46300,carte_bancaire,reussi
2581,2681,30800,mobile_money,reussi
2582,2682,109000,carte_bancaire,reussi
2583,2682,109000,carte_bancaire,reussi
2584,2683,38000,mobile_money,reussi
2585,2684,101000,carte_bancaire,reussi
2586,2685,151100,mobile_money,reussi
2587,2686,229000,mobile_money,reussi
2588,2687,39500,mobile_money,reussi
2589,2688,48000,carte_bancaire,reussi
2590,2689,66000,mobile_money,reussi
2591,2690,105300,mobile_money,reussi
2592,2691,56000,paiement_livraison,reussi
2593,2692,47300,carte_bancaire,reussi
2594,2694,25000,carte_bancaire,reussi
2595,2695,31500,mobile_money,reussi
2596,2696,74900,mobile_money,reussi
2597,2697,108000,paiement_livraison,reussi
2598,2698,6500,carte_bancaire,reussi
2599,2699,28500,mobile_money,reussi
2600,2700,58600,paiement_livraison,reussi
2601,2701,9000,paiement_livraison,reussi
2602,2702,118500,carte_bancaire,reussi
2603,2702,118500,paiement_livraison,reussi
2604,2703,12600,paiement_livraison,echoue
2605,2704,13000,paiement_livraison,reussi
2606,2705,38500,paiement_livraison,reussi
2607,2706,40100,carte_bancaire,reussi
2608,2707,54000,carte_bancaire,reussi
2609,2708,61400,carte_bancaire,echoue
2610,2709,80500,paiement_livraison,reussi
2611,2710,56800,paiement_livraison,reussi
2612,2711,8800,mobile_money,echoue
2613,2712,24100,mobile_money,reussi
2614,2713,120000,mobile_money,reussi
2615,2714,84000,mobile_money,reussi
2616,2715,117900,paiement_livraison,reussi
2617,2716,97000,mobile_money,reussi
2618,2717,22000,paiement_livraison,reussi
2619,2718,92000,carte_bancaire,reussi
2620,2719,77800,mobile_money,reussi
2621,2720,44000,carte_bancaire,reussi
2622,2721,19000,carte_bancaire,reussi
2623,2722,25000,mobile_money,reussi
2624,2723,138500,mobile_money,reussi
2625,2724,66600,paiement_livraison,reussi
2626,2725,78000,carte_bancaire,reussi
2627,2726,65000,carte_bancaire,reussi
2628,2727,10500,carte_bancaire,reussi
2629,2728,125000,paiement_livraison,reussi
2630,2729,19600,mobile_money,reussi
2631,2730,58500,mobile_money,reussi
2632,2730,58500,mobile_money,reussi
2633,2732,99500,mobile_money,reussi
2634,2733,30200,carte_bancaire,reussi
2635,2734,54000,carte_bancaire,reussi
2636,2735,38400,mobile_money,reussi
2637,2736,44800,paiement_livraison,reussi
2638,2737,114000,paiement_livraison,reussi
2639,2738,4500,mobile_money,reussi
2640,2739,101500,mobile_money,reussi
2641,2740,146700,mobile_money,reussi
2642,2741,131500,paiement_livraison,reussi
2643,2742,35400,mobile_money,reussi
2644,2743,37500,paiement_livraison,reussi
2645,2744,66000,Mobile Money,reussi
2646,2745,45000,mobile_money,reussi
2647,2746,66500,Mobile Money,reussi
2648,2747,74500,mobile_money,reussi
2649,2748,70000,paiement_livraison,reussi
2650,2749,96000,mobile_money,reussi
2651,2749,96000,paiement_livraison,reussi
2652,2750,26500,Mobile Money,reussi
2653,2751,50000,Mobile Money,reussi
2654,2753,83800,mobile_money,reussi
2655,2754,9500,paiement_livraison,reussi
2656,2755,149500,mobile_money,reussi
2657,2755,149500,paiement_livraison,reussi
2658,2756,88900,mobile_money,reussi
2659,2757,19500,paiement_livraison,reussi
2660,2758,62800,mobile_money,reussi
2661,2758,62800,paiement_livraison,reussi
2662,2759,51900,carte_bancaire,reussi
2663,2760,18200,mobile_money,reussi
2664,2761,28500,mobile_money,reussi
2665,2761,28500,carte_bancaire,reussi
2666,2762,12000,carte_bancaire,reussi
2667,2763,70000,paiement_livraison,reussi
2668,2764,190500,paiement_livraison,reussi
2669,2765,82500,paiement_livraison,reussi
2670,2766,47800,carte_bancaire,echoue
2671,2767,10100,carte_bancaire,reussi
2672,2768,97500,carte_bancaire,reussi
2673,2769,8000,paiement_livraison,reussi
2674,2770,19500,carte_bancaire,reussi
2675,2771,72000,carte_bancaire,reussi
2676,2772,25000,carte_bancaire,reussi
2677,2773,68500,carte_bancaire,reussi
2678,2774,111000,carte_bancaire,reussi
2679,2775,62400,paiement_livraison,reussi
2680,2776,3000,paiement_livraison,reussi
2681,2777,81000,carte_bancaire,reussi
2682,2778,18000,carte_bancaire,reussi
2683,2779,24000,carte_bancaire,reussi
2684,2780,39000,mobile_money,reussi
2685,2781,16100,mobile_money,reussi
2686,2782,50600,mobile_money,reussi
2687,2783,266600,Mobile Money,reussi
2688,2784,64500,paiement_livraison,reussi
2689,2785,110600,mobile_money,reussi
2690,2785,110600,mobile_money,reussi
2691,2786,9000,carte_bancaire,reussi
2692,2787,108000,carte_bancaire,reussi
2693,2788,97500,mobile_money,reussi
2694,2789,133000,carte_bancaire,reussi
2695,2790,92100,mobile_money,reussi
2696,2791,35000,mobile_money,reussi
2697,2792,110000,Mobile Money,reussi
2698,2793,23600,carte_bancaire,reussi
2699,2794,9000,mobile_money,reussi
2700,2795,89000,paiement_livraison,reussi
2701,2796,104000,mobile_money,reussi
2702,2797,112000,carte_bancaire,reussi
2703,2798,148000,mobile_money,reussi
2704,2799,13000,carte_bancaire,reussi
2705,2800,81500,mobile_money,reussi
2706,2801,2800,paiement_livraison,reussi
2707,2802,9000,carte_bancaire,reussi
2708,2803,27000,mobile_money,reussi
2709,2804,32100,mobile_money,reussi
2710,2805,5600,mobile_money,reussi
2711,2806,24000,carte_bancaire,reussi
2712,2806,24000,carte_bancaire,reussi
2713,2807,69000,mobile_money,reussi
2714,2808,81500,carte_bancaire,reussi
2715,2809,9500,paiement_livraison,reussi
2716,2809,9500,paiement_livraison,reussi
2717,2810,120500,mobile_money,reussi
2718,2811,13000,mobile_money,reussi
2719,2812,22000,carte_bancaire,reussi
2720,2814,78500,mobile_money,reussi
2721,2815,22100,carte_bancaire,reussi
2722,2816,100500,carte_bancaire,reussi
2723,2817,188400,paiement_livraison,reussi
2724,2817,188400,mobile_money,reussi
2725,2818,57000,carte_bancaire,reussi
2726,2819,9800,carte_bancaire,reussi
2727,2820,70500,mobile_money,reussi
2728,2821,139500,mobile_money,reussi
2729,2822,54500,mobile_money,reussi
2730,2823,66000,carte_bancaire,echoue
2731,2825,22000,mobile_money,reussi
2732,2826,58500,paiement_livraison,reussi
2733,2827,78600,mobile_money,reussi
2734,2828,30000,carte_bancaire,reussi
2735,2829,44000,carte_bancaire,reussi
2736,2830,83000,paiement_livraison,reussi
2737,2831,38000,carte_bancaire,reussi
2738,2832,66000,mobile_money,echoue
2739,2833,31000,carte_bancaire,reussi
2740,2834,23400,mobile_money,reussi
2741,2835,157500,carte_bancaire,reussi
2742,2836,10500,paiement_livraison,reussi
2743,2837,36700,mobile_money,reussi
2744,2838,72300,paiement_livraison,reussi
2745,2839,2800,carte_bancaire,reussi
2746,2840,147500,mobile_money,reussi
2747,2841,66000,paiement_livraison,reussi
2748,2843,22500,carte_bancaire,reussi
2749,2844,31500,mobile_money,reussi
2750,2845,80500,paiement_livraison,reussi
2751,2846,78000,carte_bancaire,echoue
2752,2847,33000,paiement_livraison,reussi
2753,2848,28500,paiement_livraison,reussi
2754,2849,20400,carte_bancaire,reussi
2755,2850,47000,carte_bancaire,reussi
2756,2851,67500,Mobile Money,echoue
2757,2852,86500,mobile_money,reussi
2758,2853,22500,mobile_money,reussi
2759,2854,52300,paiement_livraison,reussi
2760,2855,10500,paiement_livraison,reussi
2761,2856,198000,mobile_money,reussi
2762,2857,61900,paiement_livraison,reussi
2763,2858,54100,carte_bancaire,echoue
2764,2859,50500,mobile_money,reussi
2765,2860,65000,mobile_money,reussi
2766,2862,81600,mobile_money,reussi
2767,2863,61300,Mobile Money,reussi
2768,2864,66000,paiement_livraison,reussi
2769,2865,96500,paiement_livraison,reussi
2770,2866,58000,carte_bancaire,reussi
2771,2868,77500,mobile_money,reussi
2772,2869,133500,carte_bancaire,reussi
2773,2870,20000,mobile_money,reussi
2774,2871,22000,carte_bancaire,reussi
2775,2872,44500,mobile_money,reussi
2776,2873,75000,mobile_money,reussi
2777,2874,109500,carte_bancaire,reussi
2778,2875,74500,carte_bancaire,reussi
2779,2876,54200,carte_bancaire,reussi
2780,2877,22900,mobile_money,echoue
2781,2878,60000,paiement_livraison,reussi
2782,2879,12600,mobile_money,echoue
2783,2880,106700,mobile_money,reussi
2784,2881,79500,mobile_money,echoue
2785,2882,41700,paiement_livraison,reussi
2786,2883,52100,mobile_money,reussi
2787,2884,22000,carte_bancaire,echoue
2788,2885,22000,carte_bancaire,reussi
2789,2887,13500,mobile_money,reussi
2790,2888,15000,carte_bancaire,reussi
2791,2889,21000,paiement_livraison,reussi
2792,2891,44000,carte_bancaire,reussi
2793,2892,7500,mobile_money,reussi
2794,2893,4500,mobile_money,reussi
2795,2894,11600,paiement_livraison,reussi
2796,2895,72500,mobile_money,reussi
2797,2896,11200,carte_bancaire,reussi
2798,2897,116400,carte_bancaire,reussi
2799,2898,45500,mobile_money,reussi
2800,2899,21500,carte_bancaire,echoue
2801,2900,122000,mobile_money,reussi
2802,2901,53100,mobile_money,reussi
2803,2902,198000,mobile_money,reussi
2804,2903,123400,paiement_livraison,reussi
2805,2904,16500,mobile_money,reussi
2806,2906,40000,mobile_money,reussi
2807,2907,55900,carte_bancaire,reussi
2808,2908,191600,paiement_livraison,reussi
2809,2909,77600,carte_bancaire,reussi
2810,2910,135000,carte_bancaire,reussi
2811,2911,19500,paiement_livraison,reussi
2812,2912,77000,mobile_money,reussi
2813,2913,38600,mobile_money,reussi
2814,2913,38600,carte_bancaire,reussi
2815,2914,94600,mobile_money,reussi
2816,2915,55500,mobile_money,echoue
2817,2916,137100,mobile_money,reussi
2818,2917,7200,mobile_money,reussi
2819,2918,74000,mobile_money,reussi
2820,2919,75900,carte_bancaire,reussi
2821,2920,16300,paiement_livraison,echoue
2822,2921,73500,mobile_money,reussi
2823,2922,63000,paiement_livraison,reussi
2824,2923,17000,paiement_livraison,reussi
2825,2924,41100,paiement_livraison,reussi
2826,2925,25000,carte_bancaire,reussi
2827,2926,45000,mobile_money,reussi
2828,2927,78000,mobile_money,reussi
2829,2929,66500,mobile_money,reussi
2830,2930,102800,carte_bancaire,reussi
2831,2931,27900,mobile_money,reussi
2832,2931,27900,carte_bancaire,reussi
2833,2932,7500,carte_bancaire,reussi
2834,2933,80000,carte_bancaire,reussi
2835,2934,126500,carte_bancaire,reussi
2836,2935,85200,paiement_livraison,reussi
2837,2936,19500,carte_bancaire,reussi
2838,2937,124500,mobile_money,reussi
2839,2938,11900,mobile_money,reussi
2840,2939,25200,mobile_money,reussi
2841,2940,175500,carte_bancaire,reussi
2842,2941,11000,carte_bancaire,reussi
2843,2942,37000,Mobile Money,reussi
2844,2943,84000,mobile_money,reussi
2845,2945,6000,mobile_money,reussi
2846,2946,25800,carte_bancaire,reussi
2847,2947,25500,carte_bancaire,reussi
2848,2948,7500,carte_bancaire,reussi
2849,2949,25000,carte_bancaire,reussi
2850,2950,56000,paiement_livraison,reussi
2851,2951,14400,mobile_money,reussi
2852,2952,57100,mobile_money,reussi
2853,2953,47400,mobile_money,reussi
2854,2954,59100,mobile_money,reussi
2855,2955,56000,carte_bancaire,reussi
2856,2956,27600,mobile_money,reussi
2857,2957,23100,carte_bancaire,reussi
2858,2958,123000,carte_bancaire,reussi
2859,2959,18900,mobile_money,reussi
2860,2960,51000,carte_bancaire,reussi
2861,2961,51900,mobile_money,reussi
2862,2962,48000,mobile_money,reussi
2863,2963,17500,carte_bancaire,reussi
2864,2964,121500,carte_bancaire,reussi
2865,2965,8000,carte_bancaire,reussi
2866,2966,108600,carte_bancaire,reussi
2867,2967,97600,paiement_livraison,echoue
2868,2969,110000,mobile_money,reussi
2869,2970,4500,mobile_money,reussi
2870,2971,162000,mobile_money,reussi
2871,2972,120000,mobile_money,reussi
2872,2973,45500,carte_bancaire,reussi
2873,2974,39000,carte_bancaire,reussi
2874,2975,130000,paiement_livraison,reussi
2875,2976,79100,carte_bancaire,reussi
2876,2977,40800,mobile_money,reussi
2877,2978,78500,Mobile Money,reussi
2878,2978,78500,mobile_money,reussi
2879,2979,165000,carte_bancaire,reussi
